Store Address,ID,Description,Location,Street No.,Street Name,city,state,zip,Location,,,,,,,,,,
,4,SIMPLE BATTERY (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F),1600 W  09TH AVENUE,1600,W  09TH AVENUE ,Escondido,CA,92029,1600 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DUI ALCOHOL (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(from Building) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,VANDALISM ($400 OR MORE) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1400  AUTO PARK WAY,1400, AUTO PARK WAY ,Escondido,CA,92029,1400  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DUI ALCOHOL (M),1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DISORD CONDUCT:ALC (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,POSS NARCOTIC CONTROLLED SUBS (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1400 W  09TH AVENUE,1400,W  09TH AVENUE ,Escondido,CA,92029,1400 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,DUI ALCOHOL (M),1000 W  VALLEY PARKWAY,1000,W  VALLEY PARKWAY ,Escondido,CA,92029,1000 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,COMMERCIAL ROBBERY - WEAPON USED,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT (Shoplifting) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,STALKING (F),100 N  UPAS STREET,100,N  UPAS STREET ,Escondido,CA,92029,100 N  UPAS STREET,,N,,UPAS,STREET,,,,,
,4,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(from Building) (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,100 N  HALE AVENUE,100,N  HALE AVENUE ,Escondido,CA,92029,100 N  HALE AVENUE,,N,,HALE,AVENUE,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,GRAND THEFT:DOG [OVER $950] (F),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,COMMERCIAL BURGLARY,1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,BURGLARY (COMMERCIAL) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),100  LA TERRAZA BOULEVARD,100, LA TERRAZA BOULEVARD ,Escondido,CA,92029,100  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,POSS NARCOTIC CONTROLLED SUBS (M),1600 W  VALLEY PARKWAY,1600,W  VALLEY PARKWAY ,Escondido,CA,92029,1600 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,1300 W  09TH AVENUE,1300,W  09TH AVENUE ,Escondido,CA,92029,1300 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,PETTY THEFT(Shoplift) (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,400  LA TERRAZA BOULEVARD,400, LA TERRAZA BOULEVARD ,Escondido,CA,92029,400  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,OTHER SEX CRIME,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(from Building) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,POSSESS CONTROLLED SUBSTANCE (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DUI ALCOHOL (M),900 W  VALLEY PARKWAY,900,W  VALLEY PARKWAY ,Escondido,CA,92029,900 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DISORD CONDUCT:ALC (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VANDALISM ($400 OR MORE) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOOT AT INHABITED DWELLING/VEH (F),1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SHOPLIFTING (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,BATTERY ON PERSON ON SCHOOL/HOSPITAL/PARK PROPERTY (M),1400 W  09TH AVENUE,1400,W  09TH AVENUE ,Escondido,CA,92029,1400 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,300 N  HALE AVENUE,300,N  HALE AVENUE ,Escondido,CA,92029,300 N  HALE AVENUE,,N,,HALE,AVENUE,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,COMMERCIAL BURGLARY,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Pocket Picking) (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,VANDALISM ($400 OR MORE) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),300  VINE STREET,300, VINE STREET  ,Escondido,CA,92029,300  VINE STREET,,,VINE,STREET,,,,,,
,4,GRAND THEFT (Shoplifting) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1000 W  VALLEY PARKWAY,1000,W  VALLEY PARKWAY ,Escondido,CA,92029,1000 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,COMMERCIAL BURGLARY,1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,COMMERCIAL BURGLARY,1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,POSS CONTROLLED SUBS PARAPHERNALIA (M),100  LA TERRAZA BOULEVARD,100, LA TERRAZA BOULEVARD ,Escondido,CA,92029,100  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,POSS NARCOTIC CONTROLLED SUBS (M),800 W  VALLEY PARKWAY,800,W  VALLEY PARKWAY ,Escondido,CA,92029,800 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SIMPLE BATTERY (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT (Shoplifting) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),1700  AUTO PARK WAY,1700, AUTO PARK WAY ,Escondido,CA,92029,1700  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DUI ALCOHOL (M),1000 W  VALLEY PARKWAY,1000,W  VALLEY PARKWAY ,Escondido,CA,92029,1000 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,FRAUD,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,COMMERCIAL BURGLARY,1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,FRAUD,1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,GRAND THEFT (Shoplifting) (F),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,COMMERCIAL BURGLARY,1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,DISORD CONDUCT:ALC (M),1200 W  VALLEY PARKWAY,1200,W  VALLEY PARKWAY ,Escondido,CA,92029,1200 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DUI ALCOHOL (M),1300 W  09TH AVENUE,1300,W  09TH AVENUE ,Escondido,CA,92029,1300 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,COMMERCIAL BURGLARY,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),100 S  TULIP STREET,100,S  TULIP STREET ,Escondido,CA,92029,100 S  TULIP STREET,,S,,TULIP,STREET,,,,,
,4,CARRY CONCEALED DIRK OR DAGGER (F),900  DEL DIOS ROAD,900, DEL DIOS ROAD ,Escondido,CA,92029,900  DEL DIOS ROAD,,,DEL,DIOS,ROAD,,,,,
,4,PETTY THEFT(Shoplift) (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,CARRY CONCEALED WEAPON ON PERSON (F),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,COMMERCIAL BURGLARY,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),700  LA TERRAZA BOULEVARD,700, LA TERRAZA BOULEVARD ,Escondido,CA,92029,700  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,VEHICLE BREAK-IN/THEFT,1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,DUI ALCOHOL:CAUSING BODILY INJURY (F),1000 W  VALLEY PARKWAY,1000,W  VALLEY PARKWAY ,Escondido,CA,92029,1000 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DISORD CONDUCT:ALC (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,SHOPLIFTING (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,VANDALISM [$400 OR LESS] (M),800 W  VALLEY PARKWAY,800,W  VALLEY PARKWAY ,Escondido,CA,92029,800 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,DISORD CONDUCT:ALC (M),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,COMMERCIAL BURGLARY,1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,PETTY THEFT(from Building) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,SHOPLIFTING (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),900  DEL DIOS ROAD,900, DEL DIOS ROAD ,Escondido,CA,92029,900  DEL DIOS ROAD,,,DEL,DIOS,ROAD,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),500 N  TULIP STREET,500,N  TULIP STREET ,Escondido,CA,92029,500 N  TULIP STREET,,N,,TULIP,STREET,,,,,
,4,VEHICLE BREAK-IN/THEFT,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),900  DEL DIOS ROAD,900, DEL DIOS ROAD ,Escondido,CA,92029,900  DEL DIOS ROAD,,,DEL,DIOS,ROAD,,,,,
,4,COMMERCIAL BURGLARY,1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),1300  AUTO PARK WAY,1300, AUTO PARK WAY ,Escondido,CA,92029,1300  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,VEHICLE BREAK-IN/THEFT,400  LA TERRAZA BOULEVARD,400, LA TERRAZA BOULEVARD ,Escondido,CA,92029,400  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,PETTY THEFT(Shoplift) (M),1500 W  VALLEY PARKWAY,1500,W  VALLEY PARKWAY ,Escondido,CA,92029,1500 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),900 W  VALLEY PARKWAY,900,W  VALLEY PARKWAY ,Escondido,CA,92029,900 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,POSS CONTROLLED SUBS PARAPHERNALIA (M),1600 W  09TH AVENUE,1600,W  09TH AVENUE ,Escondido,CA,92029,1600 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1000  DEL DIOS ROAD,1000, DEL DIOS ROAD ,Escondido,CA,92029,1000  DEL DIOS ROAD,,,DEL,DIOS,ROAD,,,,,
,4,DISORD CONDUCT:ALC (M),900  DEL DIOS ROAD,900, DEL DIOS ROAD ,Escondido,CA,92029,900  DEL DIOS ROAD,,,DEL,DIOS,ROAD,,,,,
,4,TAMPER WITH VEH,1600 W  09TH AVENUE,1600,W  09TH AVENUE ,Escondido,CA,92029,1600 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
,4,PETTY THEFT(Shoplift) (M),1200  AUTO PARK WAY,1200, AUTO PARK WAY ,Escondido,CA,92029,1200  AUTO PARK WAY,,,AUTO,PARK,WAY,,,,,
,4,BATTERY ON PERSON (M),100  LA TERRAZA BOULEVARD,100, LA TERRAZA BOULEVARD ,Escondido,CA,92029,100  LA TERRAZA BOULEVARD,,,LA,TERRAZA,BOULEVARD,,,,,
,4,GRAND THEFT (Shoplifting) (F),1300 W  VALLEY PARKWAY,1300,W  VALLEY PARKWAY ,Escondido,CA,92029,1300 W  VALLEY PARKWAY,,W,,VALLEY,PARKWAY,,,,,
,4,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1500 W  09TH AVENUE,1500,W  09TH AVENUE ,Escondido,CA,92029,1500 W  09TH AVENUE,,W,,09TH,AVENUE,,,,,
